acousticness,bb_index,billboard_artist,billboard_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.0553,555.0,6ix9ine,gummo,0.66,157643.0,0.775,4HbiCvH1R7mVOJ7KY7JQBD,0.0,2.0,0.129,-4.926,1.0,71.0,2018-04-10,0.172,Day69: Graduation Day,6ix9ine,GUMMO,157.036,4.0,audio_features,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,0.635
0.202,556.0,rich the kid,plug walk,0.876,175230.0,0.519,1ZAyjvIk9YiD76yYy0TEG6,0.0,11.0,0.108,-6.531,1.0,80.0,2018-03-30,0.143,The World Is Yours,Rich The Kid,Plug Walk,94.981,4.0,audio_features,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,0.158
0.0959,557.0,maroon 5,wait,0.655,190643.0,0.603,6AvfZXpbb6r35DfF7gHPRq,0.0,8.0,0.107,-5.014,1.0,69.0,2018-06-15,0.0555,Red Pill Blues (Deluxe),Maroon 5,Wait,126.088,4.0,audio_features,spotify:track:6AvfZXpbb6r35DfF7gHPRq,0.452
0.0256,558.0,cardi b,be careful,0.82,210787.0,0.568,2Yl4OmDby9iitgNWZPwxkd,0.0,6.0,0.0952,-8.23,0.0,73.0,2018-04-06,0.411,Invasion of Privacy,Cardi B,Be Careful,152.279,4.0,audio_features,spotify:track:2Yl4OmDby9iitgNWZPwxkd,0.535
0.129,559.0,selena gomez,wolves,0.72,197993.0,0.807,0tBbt8CrmxbjRP0pueQkyU,0.0,11.0,0.183,-4.59,0.0,83.0,2017-10-25,0.0432,Wolves,Selena Gomez,Wolves,124.946,4.0,audio_features,spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.305
0.00111,560.0,cardi b,bartier cardi,0.908,224285.0,0.524,0dIoGTQXDh1wVnhIiSyYEa,0.000678,1.0,0.383,-7.955,1.0,73.0,2018-04-06,0.181,Invasion of Privacy,Cardi B,Bartier Cardi (feat. 21 Savage),138.015,4.0,audio_features,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,0.109
0.0233,561.0,ariana grande,god is a woman,0.602,197547.0,0.658,5OCJzvD7sykQEKHH7qAC3C,6e-05,1.0,0.237,-5.934,1.0,82.0,2018-08-17,0.0558,Sweetener,Ariana Grande,God is a woman,145.031,4.0,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.268
0.00552,562.0,yg,big bank,0.745,237240.0,0.346,0ZNrc4kNeQYD9koZ3KvCsy,0.0,1.0,0.0881,-7.709,1.0,78.0,2018-08-03,0.331,STAY DANGEROUS,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",203.911,4.0,audio_features,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,0.112
0.0237,563.0,demi lovato,sorry not sorry,0.705,203760.0,0.64,7gvd8xj4QgPqbQSsn5pV7d,0.0,11.0,0.262,-6.928,0.0,80.0,2017-09-29,0.225,Tell Me You Love Me (Deluxe),Demi Lovato,Sorry Not Sorry,144.077,4.0,audio_features,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,0.887
0.211,564.0,charlie puth,how long,0.845,200853.0,0.561,6wmAHw1szh5RCKSRjiXhPe,3.49e-06,1.0,0.0383,-5.253,0.0,76.0,2018-05-11,0.0778,Voicenotes,Charlie Puth,How Long,109.974,4.0,audio_features,spotify:track:6wmAHw1szh5RCKSRjiXhPe,0.811
0.0632,565.0,max schneider,lights down low,0.623,223847.0,0.493,5A6BJLZArq1MPjsnmcuk5f,0.0,5.0,0.104,-7.727,0.0,67.0,2016-04-08,0.0338,Hell's Kitchen Angel,MAX,Lights Down Low,81.019,4.0,audio_features,spotify:track:5A6BJLZArq1MPjsnmcuk5f,0.594
0.199,566.0,khalid,young dumb & broke,0.798,202547.0,0.539,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1.0,0.165,-6.351,1.0,83.0,2017-04-27,0.0421,American Teen,Khalid,Young Dumb & Broke,136.949,4.0,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394
0.037,567.0,calvin harris,one kiss,0.791,214847.0,0.862,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9.0,0.0814,-3.24,0.0,85.0,2018-04-06,0.11,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),123.994,4.0,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.592
0.217,568.0,imagine dragons,natural,0.704,189467.0,0.611,2FY7b99s15jUprqC0M5NCT,0.0,2.0,0.0812,-6.112,1.0,84.0,2018-11-09,0.0409,Origins (Deluxe),Imagine Dragons,Natural,100.0,4.0,audio_features,spotify:track:2FY7b99s15jUprqC0M5NCT,0.22
0.143,569.0,jason aldean,you make it easy,0.375,196800.0,0.574,2ZxTjs4EdJl4Y9YByIiNoo,0.0,7.0,0.11,-5.305,1.0,73.0,2018-01-26,0.0315,You Make It Easy,Jason Aldean,You Make It Easy,132.025,3.0,audio_features,spotify:track:2ZxTjs4EdJl4Y9YByIiNoo,0.406
0.581,570.0,ed sheeran,shape of you,0.825,233713.0,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1.0,0.0931,-3.183,0.0,86.0,2017-03-03,0.0802,÷ (Deluxe),Ed Sheeran,Shape of You,95.977,4.0,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
0.0232,571.0,gucci mane,i get the bag,0.89,233087.0,0.633,1XRgIKC5TPwo7nWGyKqgG0,0.000343,11.0,0.0993,-5.475,1.0,76.0,2017-10-13,0.168,Mr. Davis,Gucci Mane,I Get The Bag (feat. Migos),139.948,4.0,audio_features,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,0.425
0.0733,572.0,dj khaled,no brainer,0.552,260000.0,0.76,5WvAo7DNuPRmk4APhdPzi8,0.0,0.0,0.0865,-4.706,1.0,81.0,2018-07-27,0.342,No Brainer,DJ Khaled,No Brainer,135.702,5.0,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639
0.0651,573.0,asap ferg,plain jane,0.797,173600.0,0.844,4dVpf9jZjcORqGTLUaeYj9,0.0,11.0,0.087,-5.482,1.0,78.0,2017-08-18,0.275,Still Striving,A$AP Ferg,Plain Jane,170.142,4.0,audio_features,spotify:track:4dVpf9jZjcORqGTLUaeYj9,0.52
0.173,574.0,miguel,sky walker,0.674,259333.0,0.506,5WoaF1B5XIEnWfmb5NZikf,0.0,6.0,0.0866,-10.532,1.0,75.0,2017-12-01,0.0434,War & Leisure,Miguel,Sky Walker (feat. Travis Scott),145.965,4.0,audio_features,spotify:track:5WoaF1B5XIEnWfmb5NZikf,0.183
0.113,575.0,thomas rhett,marry me,0.588,205453.0,0.408,0OWZFobGSIW9GrSlQ9C5pc,0.0,3.0,0.13,-8.662,1.0,74.0,2017-09-08,0.0237,Life Changes,Thomas Rhett,Marry Me,85.008,4.0,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,0.484
0.555,576.0,benny blanco,eastside,0.56,173800.0,0.68,0d2iYfpKoM0QCKvcLCkBao,0.0,6.0,0.116,-7.648,0.0,87.0,2018-07-12,0.321,Eastside (with Halsey & Khalid),benny blanco,Eastside (with Halsey & Khalid),89.391,4.0,audio_features,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319
0.17,577.0,the weeknd,call out my name,0.461,228373.0,0.593,09mEdoA6zrmBPgTEN5qXmN,0.0,1.0,0.307,-4.954,1.0,73.0,2018-03-30,0.0356,"My Dear Melancholy,",The Weeknd,Call Out My Name,134.17,3.0,audio_features,spotify:track:09mEdoA6zrmBPgTEN5qXmN,0.175
0.000874,578.0,jay rock,king's dead,0.563,229670.0,0.717,51rXHuKN8Loc4sUlKPODgH,0.0,1.0,0.183,-5.186,1.0,75.0,2018-01-12,0.337,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",82.064,4.0,audio_features,spotify:track:51rXHuKN8Loc4sUlKPODgH,0.427
0.191,579.0,marshmello,happier,0.687,214290.0,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5.0,0.167,-2.749,1.0,92.0,2018-08-17,0.0452,Happier,Marshmello,Happier,100.015,4.0,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
0.0791,581.0,florida georgia line,simple,0.362,185200.0,0.882,4L9Ds4mpD3SuYoWwFUlv16,0.0,3.0,0.15,-3.717,1.0,77.0,2019-02-15,0.0973,Can't Say I Ain't Country,Florida Georgia Line,Simple,199.811,4.0,audio_features,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,0.864
0.00214,582.0,n.e.r.d,lemon,0.916,219707.0,0.727,4PpuH4mxL0rD35mOWaLoKS,0.000145,1.0,0.118,-6.556,1.0,67.0,2017-12-15,0.0861,NO ONE EVER REALLY DIES,N.E.R.D,Lemon,94.997,4.0,audio_features,spotify:track:4PpuH4mxL0rD35mOWaLoKS,0.201
0.57,583.0,logic,1-800-273-8255,0.62,250173.0,0.574,5tz69p7tJuGPeMGwNTxYuV,0.0,5.0,0.19,-7.788,0.0,82.0,2017-05-05,0.0479,Everybody,Logic,1-800-273-8255,100.021,4.0,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.352
0.103,584.0,justin timberlake,say something,0.707,278893.0,0.632,09ts3GnICqYEU5PkQCpJK3,1.09e-05,10.0,0.0841,-7.031,1.0,61.0,2018-01-25,0.0789,Say Something,Justin Timberlake,Say Something,97.04,4.0,audio_features,spotify:track:09ts3GnICqYEU5PkQCpJK3,0.372
0.279,585.0,drake,i'm upset,0.899,214467.0,0.586,3qN5qMTKyEEmiTZD38BNTT,0.0,11.0,0.0836,-7.866,0.0,75.0,2018-06-29,0.344,Scorpion,Drake,I'm Upset,150.001,4.0,audio_features,spotify:track:3qN5qMTKyEEmiTZD38BNTT,0.492
0.101,586.0,kenny chesney,get along,0.632,199625.0,0.804,6n6OQfBpCgzF9oEg8zhBN7,0.0,7.0,0.17,-6.109,1.0,70.0,2018-07-27,0.0503,Songs for the Saints,Kenny Chesney,Get Along,92.456,4.0,audio_features,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,0.35
0.556,587.0,xxxtentacion,moonlight,0.921,135090.0,0.537,0JP9xo3adEtGSdUEISiszL,0.00404,9.0,0.102,-5.723,0.0,87.0,2018-03-16,0.0804,?,XXXTENTACION,Moonlight,128.009,4.0,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711
0.0788,588.0,maroon 5,what lovers do,0.799,199849.0,0.597,2j5hsQvApottzvTn4pFJWF,5.66e-06,5.0,0.1,-5.131,0.0,73.0,2018-06-15,0.0611,Red Pill Blues (Deluxe),Maroon 5,What Lovers Do (feat. SZA),110.001,4.0,audio_features,spotify:track:2j5hsQvApottzvTn4pFJWF,0.419
0.0364,589.0,nicky jam,x,0.595,173628.0,0.773,39N9RPD9MRb5WmoLzNzPeA,0.00108,9.0,0.334,-4.736,0.0,80.0,2018-03-02,0.0549,X,Nicky Jam,X,180.073,4.0,audio_features,spotify:track:39N9RPD9MRb5WmoLzNzPeA,0.711
0.139,590.0,youngboy never broke again,outside today,0.851,129105.0,0.666,3sA7HKGzcKTVscdiTCrWpX,0.0,11.0,0.105,-5.334,0.0,73.0,2018-06-29,0.0694,Until Death Call My Name Reloaded,YoungBoy Never Broke Again,Outside Today,134.068,4.0,audio_features,spotify:track:3sA7HKGzcKTVscdiTCrWpX,0.0585
0.225,591.0,ella mai,trip,0.477,213993.0,0.61,6CTWathupIiDs7U4InHnDA,0.0,11.0,0.107,-5.628,0.0,79.0,2018-10-12,0.144,Ella Mai,Ella Mai,Trip,79.882,4.0,audio_features,spotify:track:6CTWathupIiDs7U4InHnDA,0.358
0.183,592.0,daddy yankee,dura,0.791,200480.0,0.848,6KuqAtoeVzxAYOaMveLNpH,0.0,1.0,0.409,-3.456,1.0,77.0,2018-01-18,0.0506,Dura,Daddy Yankee,Dura,95.0,4.0,audio_features,spotify:track:6KuqAtoeVzxAYOaMveLNpH,0.828
0.883,593.0,xxxtentacion,changes,0.669,121887.0,0.308,7AFASza1mXqntmGtbxXprO,0.0,11.0,0.0984,-10.068,1.0,84.0,2018-03-16,0.029,?,XXXTENTACION,changes,64.934,4.0,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,0.52
0.84,594.0,brett young,mercy,0.638,217120.0,0.367,2VIPU72L6tIR4w8J8ap6Kp,0.0,4.0,0.0999,-7.906,1.0,72.0,2017-02-10,0.0266,Brett Young,Brett Young,Mercy,71.957,4.0,audio_features,spotify:track:2VIPU72L6tIR4w8J8ap6Kp,0.219
0.00585,595.0,luke combs,one number away,0.544,221800.0,0.781,4gB7HrYHbJVJ5RFOjxmoq4,0.0,6.0,0.191,-6.16,0.0,76.0,2017-06-02,0.0311,This One's for You,Luke Combs,One Number Away,144.075,4.0,audio_features,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,0.527
0.0168,596.0,rae sremmurd,powerglide,0.713,332301.0,0.831,1BuZAIO8WZpavWVbbq3Lci,0.0,1.0,0.118,-4.75,0.0,77.0,2018-05-04,0.15,SR3MM,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,173.948,4.0,audio_features,spotify:track:1BuZAIO8WZpavWVbbq3Lci,0.584
0.0403,597.0,dua lipa,idgaf,0.836,217947.0,0.544,76cy1WJvNGJTj78UqeA5zr,0.0,7.0,0.0824,-5.975,1.0,83.0,2017-06-02,0.0943,Dua Lipa (Deluxe),Dua Lipa,IDGAF,97.028,4.0,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.51
0.0179,598.0,j balvin,mi gente,0.774,189440.0,0.687,4ipnJyDU3Lq15qBAYNqlqK,1.17e-05,11.0,0.128,-4.818,0.0,73.0,2017-06-30,0.0584,Mi Gente,J Balvin,Mi Gente,104.959,4.0,audio_features,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,0.308
0.0622,599.0,imagine dragons,believer,0.776,204347.0,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,87.0,2017-06-23,0.128,Evolve,Imagine Dragons,Believer,124.949,4.0,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
