acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence,lyrics
0.11,0.579,185560.0,0.63,35vxAlob7VdBrGKU2hnpOU,0.00427,5.0,0.369,-8.275,1.0,36.0,2015-11-06,0.289,Post Knight Errant,Boom Forest,Been,82.899,4.0,audio_features,spotify:track:35vxAlob7VdBrGKU2hnpOU,0.311," X2
You gone do some dirt then do it by yourself
You a made nigga you don't really need no help
You don't pay niggas you just fade em by yourself
If them niggas looking for you they can find you by yourself
Shots intended for my family and me
Pillow talking with them bitches ain't no family to me
I'm on the news the only time you see some cameras on me
I'm screaming free unk til its backwards til my uncle is free
Running through the cut at night you just might run into me
Im robbing all the brothers blind thats how i made enemies
Gripping on that deuce-five walking through the city
Police come through checking pockets put it in her titties
Run forrest run go
Been doing this shit way long
Trapping out the bando
Paint a picture vangogh
She sucking dick in the rain thats what you call a damn hoe
Thats what you call a damn hoe
Get it
Society swear that kako is a menace so its nothing personal
It is just business
I'm focused on winning
I swear Ima get it
You front me the work and i swear ima flip it
Aye i swear ima flip it
 X2
Running out of time ain't got no patience for niggas
She'll set the brother up and then go pray for the nigga
The doors open to a portion ain't no way for them niggas
While they sit back and debate how much they hate on a nigga
""We both Messi in the field its the same game but different goals""
In a different hood with the same gang but different bros
Never cross my niggas it's Gang Gang stick to the code
It's gang gang stick to the code
Get hurt if you step in my lane nigga
No lane switching
Man I get tired of these lame niggas
No brain with em
""K k k I can't hang with em""
""I'm used to breaking shit down they say that I changed on em
Now do that make sense to you phony niggas""
It's not common that you got it
All you got is a problem
That you can't fuck with
Me in the booth is somebody you can't be stuck with
""Mr lightyear im buzzing beats I'm on my clutch shit""
Full clip
I spit more than Daffy Duck lips
A facelift is what you need after this right hit
Ignite this bomb as flow hit like a night stick
Righteous nigga i am you cannot hype this
A physic spitting that tight shit u can’t deny this
They say we the lyrical gods yea that's a nice fit
Tryna blow like isis
And the cuban missile crisis
I just
Wanna be the best that ever tried it
Did it
Past tense when I'm spitting my vision
I'm serious
Competition ain't with it
Gone be the best when I'm finish
End of story it's ended
Yea
End of story it's ended
BITCH
 X2
You gone do some dirt then do it by yourself
You a made nigga you don't really need no help
You don't pay niggas you just fade em by yourself
If them niggas looking for you they can find you by yourself"
0.32,0.316,267093.0,0.5429999999999999,0YTyoeb6lyUTiLBIVJhl1Y,0.171,7.0,0.124,-7.099,1.0,42.0,2016-09-19,0.0319,Love and War,Fleurie,Sirens,136.74200000000002,4.0,audio_features,spotify:track:0YTyoeb6lyUTiLBIVJhl1Y,0.040999999999999995,"Out in the darkness I saw an angel
Held back the flood, until the sky fell
I see the future covered in roses
Waves of gold as the door closes
I can hear the sirens
I can hear the sirens
I can hear the sirens
I can hear the sirens
After the fire drove out the sparrows
All of the clouds hang like gallows
Hey are you listening? I cannot reach you
I'm on the other side, trying to break through
I can hear the sirens
I can hear the sirens
I can hear the sirens
I can hear the sirens
I can hear the sirens "
0.133,0.7290000000000001,194667.0,0.381,516ILYgvDdMV4QzeKQzkhf,0.00095,1.0,0.557,-10.474,1.0,0.0,2017-04-21,0.0418,Vices,Una Mey,Vices,89.939,4.0,audio_features,spotify:track:516ILYgvDdMV4QzeKQzkhf,0.198,"Vices on vices
Is what my whole life is
My cocaine devices
Escape in sight
My rock
My clutch
Get lost in time
In your divine eyes
Questions on questions
What’s my direction
My calling
My blessing
What have these lessons done for me
What’s become of me
I am so tired
Of time
Lost in plain sight
Lost in my blind eyes
I have my issues
Like magazine issues
Need change to improve
Mindset is so skewed
Need to bleach out all the blues
I am so tired
Of time
Lost in plain sight
Lost in my blind eyes
Lost by my spoiled sighs
Lost by the night time"
0.6409999999999999,0.644,218333.0,0.473,7HrdrDCJWFRpU5eqgTJyHB,0.7709999999999999,4.0,0.129,-6.986000000000001,1.0,37.0,2015-09-04,0.028999999999999998,Friends,Brijs,Friends,107.995,4.0,audio_features,spotify:track:7HrdrDCJWFRpU5eqgTJyHB,0.28800000000000003,Hook
0.158,0.529,290128.0,0.626,7mE57yFVWevAttx4HvLZKi,0.5870000000000001,6.0,0.114,-8.066,0.0,55.0,2017-06-23,0.049,Vera,Crooked Colours,Flow,117.985,4.0,audio_features,spotify:track:7mE57yFVWevAttx4HvLZKi,0.231,"I took off from paradise
And I landed in the jungle
I've spent the whole time lost in the clouds
I lost my body in the Summer storm
Somewhere over the ocean
I think my mind may also be gone
Something more than a steady hand
Is what I need to borrow
Just to level it out and make a new plan
Seems of me just to fall apart
To tremble and cower
So, I pray my eyes and ears will be last
Now flow us through
See nobody go anymore
When colours start to bleed on the floor
Now flow us through
Now flow us through
Now flow us through
Now flow us through
I took off in paradise
And I landed in the jungle
And I spent the whole time watching my back
I see your colour in the morning Sun
Somewhere over the ocean
And I swear it means more now that I'm done
Flow us through
I see nobody go anymore
When colours start to bleed on the floor
So, flow us through, be strong, go on girl
I see nobody go
Flow us on
Now flow us through
Now flow us through
Now flow us through
Now flow us through
Now flow us through
Now flow us through"
0.145,0.563,231000.0,0.466,023DWrHHWSjXF7cBJLFu4s,0.8009999999999999,11.0,0.12300000000000001,-9.656,1.0,39.0,2017-06-06,0.0282,Suburban Lore,Ten Sleep,Darkroom,79.0,4.0,audio_features,spotify:track:023DWrHHWSjXF7cBJLFu4s,0.184,"You're made of the places that have affected you
You carry them with
They're printed on the blank of the canvas
On the back of your mind
Who are you inside red rooms
You untie a face to choose
Love to try on who you are without dark rooms
Too young to lose it, bored of collecting years
Putting your foot in
Rub your eyes, capture the memories
Don't lose the pieces
Who are you inside red rooms
You untie a face to choose
Love to try on who you are without dark rooms"
0.131,0.478,209960.0,0.552,0uSdPf2hj1cVHBFBjCC1Xr,0.159,2.0,0.10300000000000001,-6.46,1.0,43.0,1997-11-18,0.0337,The Lonesome Crowded West,Modest Mouse,Polar Opposites,175.945,4.0,audio_features,spotify:track:0uSdPf2hj1cVHBFBjCC1Xr,0.8909999999999999,"Polar opposites don't push away
It's the same on the weekends as the rest of the days
And I know I should go but I will probably stay
And that's all you can do about some things
I'm tryin', I'm tryin' to
Drink away the part of the day that I cannot sleep away
I'm tryin', I'm tryin' to
Drink away the part of the day that I cannot sleep away
Two one-eyed dogs, they're looking at stereos
Hi-fi Gods try so hard to make their cars low to the ground
These vibrations oil its teeth
Primer gray is the color when you're done dying
I'm tryin', I'm tryin' to
Drink away the part of the day that I cannot sleep away
I'm tryin', I'm tryin' to
Drink away the part of the day that I cannot sleep away"
0.215,0.614,200058.0,0.534,5ZSyO6LRzLgoQQW2yT7pAP,0.000166,7.0,0.0859,-5.244,1.0,32.0,2016-10-28,0.032,Silver Lining,Evan Wize,Silver Lining,109.93299999999999,4.0,audio_features,spotify:track:5ZSyO6LRzLgoQQW2yT7pAP,0.156,"The words you say got me on my knees like a begging man
I'm searching for peace
And I thought I'd find it in the wrong place
Oh no not again
A void in this space
Where there once was love but that's all dried up
Now I'm feelin' fine
That's all in my mind
I'm just focused on the man I've become
One silver lining is that I'm young
And I'm free
To live life the way that I want
So come with me
We'll dance around beneath the moonlight
I'll tell you things I hardly mean to set the mood right
It's a simple game
What choice would you make?
When you're all alone and you're feeling down
Who then will you be?
It's not so easy
Just breathe
Come on, you can't keep killing yourself
It's not so easy, just breathe
Come on, let's go discover unknowns
One silver lining is that I'm young
And I'm free
To live life the way that I want
So come with me
We'll dance around beneath the moonlight
One silver lining is that I'm young"
0.184,0.7909999999999999,171392.0,0.494,6zlBoRMKQv2UyrafMVoQlq,0.0182,9.0,0.48200000000000004,-8.705,1.0,58.0,2019-02-26,0.34700000000000003,CLONES,Tierra Whack,CLONES,146.003,4.0,audio_features,spotify:track:6zlBoRMKQv2UyrafMVoQlq,0.6,"Let's keep that
I, I'm serious, ha
Don't delete that, ha
Uh, westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now 
Heard I'm who they wanna be now 
Whack, Whack, damn she killer 
Why she got holes in her denim? 
I ain't been home in a minute 
I ain't never seen no ceilin' 
Call me God, yeah he kneelin' 
Audio, I'm top billin' 
All of my boys dope dealin' 
Super whack, I'm no villain 
Nigga try to take my flow 
Who the hell he think he is? 
I just wanna make my dough 
Gotta take care of my kids 
Handlebars, handle my biz 
R.I.P Dizzle Dizz 
I would never tell no fib 
Spit, but I wear no bibs 
Nigga try to take my flow 
Who the hell he think he is? 
I just wanna make my dough 
Gotta take care of my kids 
Just hopped off the plane 
'Bout to fuck up the game 
Insane in the brain 
Niggas know my name 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now 
Heard I'm who they wanna be now 
Ain't shit free, no Willy 
Broke as a joke, you silly 
Get right, bitch, I'm gillie 
Bitch, I rock like Milly 
Born and raised in Philly 
Fuck around and roll like Heely 
Heart so cold, it's chilly 
Stole my style, you guilty 
Nigga try to take my flow
Who the hell he think he is?
I just wanna make my dough
Gotta take care of my kids
Handlebars, handle my biz
R.I.P Dizzle Dizz
I would never tell no fib
Spit but I wear no bibs
Nigga try to take my flow
Who the hell he think he is?
I just wanna make my dough
Gotta take care of my kids
Just hopped off the plane
'Bout to fuck up the game
Insane in the brain, yeah
Niggas know my name, yeah
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now
Heard I'm who they wanna be now 
Westbound, eastbound
Everybody walkin' like me now
Everybody talkin' like me now 
Heard I'm who they wanna be now "
0.392,0.6629999999999999,262520.0,0.522,38ydcsbayM4oX21Hhu84DT,5.41e-06,1.0,0.19699999999999998,-8.741,1.0,63.0,2014-05-27,0.0374,Are We There,Sharon Van Etten,Every Time the Sun Comes Up,99.765,4.0,audio_features,spotify:track:38ydcsbayM4oX21Hhu84DT,0.301,"Pace man for you
Hold my horses patient
Hey, man, tricks can wait
To heal my emotions
Every time the sun comes up, I'm in trouble
Every time the sun comes up, I'm in trouble
People say I'm a one hit wonder
But what happens when I have two
I washed your dishes
But I shit in your bathroom
Even when the sun comes up, I'm in trouble
Even when the sun comes up, I'm in trouble
We broke your glasses
But covered our asses
Take time silently
Feel real room high five
When Every time the sun comes up, I'm in trouble
Every time the sun comes up, I'm in trouble
Yeah, every time the sun comes up, I'm in trouble
Imagine when
Every time the sun comes up, I see double
Hmmm
Hmmm
Yes, she is
(Maybe something will change haha
Sorry, my headphones fell off)"
0.0831,0.611,340293.0,0.389,5movaV8AbXpYdmfs1ASxDr,0.0508,10.0,0.0936,-10.332,1.0,21.0,2006-02-07,0.0308,The Life Pursuit,Belle & Sebastian,Mornington Crescent,135.033,4.0,audio_features,spotify:track:5movaV8AbXpYdmfs1ASxDr,0.33,"Mornington Crescent
I think of you
Rain in the southeast
Men feeling blue
Men with their bowlers
Kids with their spats
Ladies with chauffeurs
Dogs wearing hats and jackets
Rich apartments
Old punk posters
Tartan garments
I love the exquisite array
I love the camp as camp parade
The possibilities suggest themselves to me
I'm feeling free
Mornington Crescent
The sun in the east
I've got a job on
For a Senegalese rich arbitrator
In African law
To paint his apartment, strip down the walls
Came down between us lately
Lust and want and need just caved in
'Is it wise?'
The answer's no
It never is but since you ask
We pause thoughtfully, for twenty seconds reprieve
Then it's off with the briefs
Mornington Crescent
Sin is my game
We'll all be lined up
Irrelevant fame
Next to the broker, the nurse and the drunk
I was a joker, the wannabe punk that got lucky
Had a good time
Life became fruitless
Egotistic swine to all your friends
All the ladies and the men
The possibilities suggest themselves to me
We're a little too free"
0.888,0.708,232720.0,0.19,6bdMVdLaBB781XzlMt2OpE,0.233,3.0,0.0805,-14.526,1.0,34.0,2016-07-29,0.0378,Looking for Knives,DYAN,Ooh Song,90.056,4.0,audio_features,spotify:track:6bdMVdLaBB781XzlMt2OpE,0.306,"Looking to the day and nothing's changing
No one's sleeping tonight, I'm not afraid to go
I've been up for too long
Tell the story, made me scared to sleep
If we stay late, have a little time with you
And I'm out for too long
Ooh, ooh, ooh, ooh, ooh ooh ooh
You don't believe in faith so there's a chance I take
On the ocean every hour waiting for you
And you're taking too long
Ooh, ooh, ooh, ooh, ooh ooh ooh
Ooh, ooh, ooh, ooh, ooh ooh ooh
Ooh, ooh, ooh, ooh, ooh ooh ooh
Sun is shining now, I've been home for hours
In the middle of the morning, hoping you do
Come through
Ooh, ooh, ooh, ooh, ooh ooh ooh
Ooh, ooh, ooh, ooh, ooh ooh ooh
Ooh, ooh, ooh, ooh, ooh ooh ooh"
0.308,0.511,285151.0,0.594,7lwicoQ2H9yfQ4ItnNrdHv,0.00418,11.0,0.0344,-8.132,0.0,35.0,2017-04-28,0.0465,Pleasure,Feist,Pleasure,121.79899999999999,4.0,audio_features,spotify:track:7lwicoQ2H9yfQ4ItnNrdHv,0.35600000000000004,"Get what I want
And still it's a mysterious thing that I want
So when I get it
I make sense of a mysterious thing
'Cause I've taken flight on such a serious wing
I, and you are the same and
Either fiction or dreaming
We know enough to admit
We know enough to admit
We know enough to admit
It's my pleasure
And your pleasure
It's my pleasure
And your pleasure
Oh, an echo calls up the line
An indication of time
Our togetherness
That is how we evolved
We became our needs
Ages up inside
Escaping similar pain
Dreaming safe and secure
Generations in line
Old and then the youth
Come to meet or fade
A chromosomal raid
Built by what we got built for
As much as what we avoid
So the mystery lifts
We know enough to admit
We know enough to admit
It's my pleasure
And your pleasure
It's my pleasure
And your pleasure
That's the same
That's what we're here for!
Pleasure, it's my pleasure
It's my pleasure, it's my pleasure
That's what we're here for!
Pleasure, it's my pleasure
It's my pleasure, it's my pleasure
That's what we're here for!
Pleasure
Pleasure
Pleasure
Pleasure, oh
You know it's true
Pleasure, pleasure
Pleasure, pleasure
Pleasure, pleasure
Pleasure, pleasure"
